SentenceID,token1,token2,Sentence,Predicted,Gold Truth
431,6,0,"<B-Peop> Kennedy </B-Peop> 's assassin , Sirhan Bishara <I-Peop> Sirhan </I-Peop> , was immediately arrested . ",Kill,Kill
432,2,0,<B-Loc> Beirut </B-Loc> Radio <I-Org> Lebanon </I-Org> ,OrgBased_In,OrgBased_In
433,0,15,"<B-Peop> Kravchuk </B-Peop> won over 60 percent of the votes and Chornovil , nearly 28 percent in <B-Loc> Ukraine </B-Loc> 's first presidential elections in December 1991 . ",Live_In,Live_In
433,9,15,"Kravchuk won over 60 percent of the votes and <B-Peop> Chornovil </B-Peop> , nearly 28 percent in <B-Loc> Ukraine </B-Loc> 's first presidential elections in December 1991 . ",Live_In,Live_In
434,3,18,Sen. Edward M. <I-Peop> Kennedy </I-Peop> says his family is disturbed by the decision to establish a museum in the <B-Loc> Dallas </B-Loc> building from which Lee Harvey Oswald is believed to have shot President John F. Kennedy . ,None,None
434,3,24,Sen. Edward M. <I-Peop> Kennedy </I-Peop> says his family is disturbed by the decision to establish a museum in the Dallas building from which Lee Harvey <I-Peop> Oswald </I-Peop> is believed to have shot President John F. Kennedy . ,None,None
434,3,33,Sen. Edward M. <I-Peop> Kennedy </I-Peop> says his family is disturbed by the decision to establish a museum in the Dallas building from which Lee Harvey Oswald is believed to have shot President John F. <I-Peop> Kennedy </I-Peop> . ,None,None
434,18,24,Sen. Edward M. Kennedy says his family is disturbed by the decision to establish a museum in the <B-Loc> Dallas </B-Loc> building from which Lee Harvey <I-Peop> Oswald </I-Peop> is believed to have shot President John F. Kennedy . ,None,None
434,18,33,Sen. Edward M. Kennedy says his family is disturbed by the decision to establish a museum in the <B-Loc> Dallas </B-Loc> building from which Lee Harvey Oswald is believed to have shot President John F. <I-Peop> Kennedy </I-Peop> . ,None,None
434,24,33,Sen. Edward M. Kennedy says his family is disturbed by the decision to establish a museum in the Dallas building from which Lee Harvey <I-Peop> Oswald </I-Peop> is believed to have shot President John F. <I-Peop> Kennedy </I-Peop> . ,Kill,Kill
435,5,18,"In 1977 , James Earl <I-Peop> Ray </I-Peop> , the convicted assassin of civil rights leader Dr. Martin Luther King <I-Peop> Jr. </I-Peop> , was recaptured following his escape from a Tennessee prison June 10 . ",Kill,Kill
435,18,27,"In 1977 , James Earl Ray , the convicted assassin of civil rights leader Dr. Martin Luther King <I-Peop> Jr. </I-Peop> , was recaptured following his escape from a <B-Loc> Tennessee </B-Loc> prison June 10 . ",None,None
436,1,31,"Robert <I-Peop> Kennedy </I-Peop> was shot by Sirhan Sirhan and mortally wounded shortly after midnight on June 5 , 1968 , after he had addressed a crowd of supporters gathered in the Ambassador <I-Org> Hotel </I-Org> to celebrate his election victory of the day before . ",None,None
436,6,1,"Robert <I-Peop> Kennedy </I-Peop> was shot by Sirhan <I-Peop> Sirhan </I-Peop> and mortally wounded shortly after midnight on June 5 , 1968 , after he had addressed a crowd of supporters gathered in the Ambassador Hotel to celebrate his election victory of the day before . ",Kill,Kill
437,5,13,"In 1981 , Mark David <I-Peop> Chapman </I-Peop> pleaded guilty to killing rock star John <I-Peop> Lennon </I-Peop> outside Lennon 's New York City apartment building the previous December . ",Kill,Kill
437,13,15,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John <I-Peop> Lennon </I-Peop> outside <B-Peop> Lennon </B-Peop> 's New York City apartment building the previous December . ",None,None
437,13,19,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John <I-Peop> Lennon </I-Peop> outside Lennon 's New York <I-Loc> City </I-Loc> apartment building the previous December . ",None,None
437,15,19,"In 1981 , Mark David Chapman pleaded guilty to killing rock star John Lennon outside <B-Peop> Lennon </B-Peop> 's New York <I-Loc> City </I-Loc> apartment building the previous December . ",None,None
438,0,36,"<B-Peop> Yount </B-Peop> , who was living in Coeur under the alias James Marvin Forsgren , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue <I-Peop> Rimer </I-Peop> , a student in his high school mathematics class in Luthersberg , Pa . ",None,Kill
438,6,12,"Yount , who was living in <B-Loc> Coeur </B-Loc> under the alias James Marvin <I-Peop> Forsgren </I-Peop> , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue Rimer , a student in his high school mathematics class in Luthersberg , Pa . ",None,None
438,6,36,"Yount , who was living in <B-Loc> Coeur </B-Loc> under the alias James Marvin Forsgren , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue <I-Peop> Rimer </I-Peop> , a student in his high school mathematics class in Luthersberg , Pa . ",None,None
438,6,49,"Yount , who was living in <B-Loc> Coeur </B-Loc> under the alias James Marvin Forsgren , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue Rimer , a student in his high school mathematics class in Luthersberg , <I-Loc> Pa </I-Loc> . ",Located_In,None
438,12,36,"Yount , who was living in Coeur under the alias James Marvin <I-Peop> Forsgren </I-Peop> , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue <I-Peop> Rimer </I-Peop> , a student in his high school mathematics class in Luthersberg , Pa . ",None,Kill
438,36,49,"Yount , who was living in Coeur under the alias James Marvin Forsgren , was sentenced to life in prison for his conviction on first-degree murder and rape charges in the 1966 slaying of Pamela Sue <I-Peop> Rimer </I-Peop> , a student in his high school mathematics class in Luthersberg , <I-Loc> Pa </I-Loc> . ",None,None
439,1,25,"But <B-Peop> Bowier </B-Peop> said it was not surprising because of ` ` extremely cordial relations ' ' that existed between the newspaper and former President William <I-Peop> Tolbert </I-Peop> , assassinated in an April 1980 coup led by Gen. Samuel K. Doe . ",None,None
439,1,38,"But <B-Peop> Bowier </B-Peop> said it was not surprising because of ` ` extremely cordial relations ' ' that existed between the newspaper and former President William Tolbert , assassinated in an April 1980 coup led by Gen. Samuel K. <I-Peop> Doe </I-Peop> . ",Kill,None
439,38,25,"But Bowier said it was not surprising because of ` ` extremely cordial relations ' ' that existed between the newspaper and former President William <I-Peop> Tolbert </I-Peop> , assassinated in an April 1980 coup led by Gen. Samuel K. <I-Peop> Doe </I-Peop> . ",Kill,Kill
440,9,18,Why did not the plane ask for landing in <B-Loc> Gyandzha </B-Loc> or Shamkhor in Azerbaijan where runways of former <B-Loc> Soviet </B-Loc> military airfields were big enough for all types of heavy planes ? ,Located_In,Located_In
440,9,13,Why did not the plane ask for landing in <B-Loc> Gyandzha </B-Loc> or Shamkhor in <B-Loc> Azerbaijan </B-Loc> where runways of former Soviet military airfields were big enough for all types of heavy planes ? ,Located_In,Located_In
440,11,18,Why did not the plane ask for landing in Gyandzha or <B-Loc> Shamkhor </B-Loc> in Azerbaijan where runways of former <B-Loc> Soviet </B-Loc> military airfields were big enough for all types of heavy planes ? ,Located_In,Located_In
440,11,13,Why did not the plane ask for landing in Gyandzha or <B-Loc> Shamkhor </B-Loc> in <B-Loc> Azerbaijan </B-Loc> where runways of former Soviet military airfields were big enough for all types of heavy planes ? ,Located_In,Located_In
440,13,18,Why did not the plane ask for landing in Gyandzha or Shamkhor in <B-Loc> Azerbaijan </B-Loc> where runways of former <B-Loc> Soviet </B-Loc> military airfields were big enough for all types of heavy planes ? ,Located_In,Located_In
441,6,15,"Ten years ago : James Earl <I-Peop> Ray </I-Peop> , convicted of assassinating Dr. Martin Luther King <I-Peop> Jr. </I-Peop> in 1968 , repeated his assertion at a Capitol Hill hearing that he did not commit the crime , saying he 'd been set up to take the blame by a mysterious man called Raoul . ",Kill,Kill
441,15,25,"Ten years ago : James Earl Ray , convicted of assassinating Dr. Martin Luther King <I-Peop> Jr. </I-Peop> in 1968 , repeated his assertion at a Capitol <I-Org> Hill </I-Org> hearing that he did not commit the crime , saying he 'd been set up to take the blame by a mysterious man called Raoul . ",None,None
441,15,50,"Ten years ago : James Earl Ray , convicted of assassinating Dr. Martin Luther King <I-Peop> Jr. </I-Peop> in 1968 , repeated his assertion at a Capitol Hill hearing that he did not commit the crime , saying he 'd been set up to take the blame by a mysterious man called <B-Peop> Raoul </B-Peop> . ",None,None
441,25,50,"Ten years ago : James Earl Ray , convicted of assassinating Dr. Martin Luther King Jr. in 1968 , repeated his assertion at a Capitol <I-Org> Hill </I-Org> hearing that he did not commit the crime , saying he 'd been set up to take the blame by a mysterious man called <B-Peop> Raoul </B-Peop> . ",None,None
442,12,14,"On this date : In 1533 , the last Incan King of <B-Loc> Peru </B-Loc> , <B-Peop> Atahualpa </B-Peop> , was murdered on the orders of Spanish conqueror Francisco Pizarro . ",None,None
442,12,25,"On this date : In 1533 , the last Incan King of <B-Loc> Peru </B-Loc> , Atahualpa , was murdered on the orders of Spanish conqueror Francisco <I-Peop> Pizarro </I-Peop> . ",None,None
442,25,14,"On this date : In 1533 , the last Incan King of Peru , <B-Peop> Atahualpa </B-Peop> , was murdered on the orders of Spanish conqueror Francisco <I-Peop> Pizarro </I-Peop> . ",Kill,Kill
443,11,25,"Today 's highlight in history : In 1901 , President William <I-Peop> McKinley </I-Peop> was shot by anarchist Leon Czolgosz at the Pan-American Exposition in Buffalo , <I-Loc> N.Y </I-Loc> . ",None,None
443,17,11,"Today 's highlight in history : In 1901 , President William <I-Peop> McKinley </I-Peop> was shot by anarchist Leon <I-Peop> Czolgosz </I-Peop> at the Pan-American Exposition in Buffalo , N.Y . ",Kill,Kill
444,8,16,He developed evidence regarding the assassination of President <I-Peop> Kennedy </I-Peop> which supported the findings of the Warren <I-Org> Commission </I-Org> that Lee Harvey Oswald was the lone assassin . ,None,None
444,16,20,He developed evidence regarding the assassination of President Kennedy which supported the findings of the Warren <I-Org> Commission </I-Org> that Lee Harvey <I-Peop> Oswald </I-Peop> was the lone assassin . ,None,None
444,20,8,He developed evidence regarding the assassination of President <I-Peop> Kennedy </I-Peop> which supported the findings of the Warren Commission that Lee Harvey <I-Peop> Oswald </I-Peop> was the lone assassin . ,Kill,Kill
445,1,11,Ambassador <B-Peop> Miller </B-Peop> is also scheduled to meet with Crimean Deputy Yevhen <I-Peop> Saburov </I-Peop> and Black Sea Fleet Commander Eduard Baltin . ,None,None
445,1,15,Ambassador <B-Peop> Miller </B-Peop> is also scheduled to meet with Crimean Deputy Yevhen Saburov and Black Sea <I-Org> Fleet </I-Org> Commander Eduard Baltin . ,None,None
445,1,18,Ambassador <B-Peop> Miller </B-Peop> is also scheduled to meet with Crimean Deputy Yevhen Saburov and Black Sea Fleet Commander Eduard <I-Peop> Baltin </I-Peop> . ,None,None
445,11,15,Ambassador Miller is also scheduled to meet with Crimean Deputy Yevhen <I-Peop> Saburov </I-Peop> and Black Sea <I-Org> Fleet </I-Org> Commander Eduard Baltin . ,None,None
445,11,18,Ambassador Miller is also scheduled to meet with Crimean Deputy Yevhen <I-Peop> Saburov </I-Peop> and Black Sea Fleet Commander Eduard <I-Peop> Baltin </I-Peop> . ,None,None
445,18,15,Ambassador Miller is also scheduled to meet with Crimean Deputy Yevhen Saburov and Black Sea <I-Org> Fleet </I-Org> Commander Eduard <I-Peop> Baltin </I-Peop> . ,None,Work_For
446,0,17,"<B-Peop> Lennon </B-Peop> was shot to death Dec. 8 , 1980 , in the courtyard of his New York <I-Loc> City </I-Loc> apartment building by Mark David Chapman , a former Beatles ' fan who was convicted of the killing and sentenced to prison for a term of 20 years to life . ",None,None
446,0,27,"<B-Peop> Lennon </B-Peop> was shot to death Dec. 8 , 1980 , in the courtyard of his New York City apartment building by Mark David Chapman , a former <B-Org> Beatles </B-Org> ' fan who was convicted of the killing and sentenced to prison for a term of 20 years to life . ",None,None
446,17,23,"Lennon was shot to death Dec. 8 , 1980 , in the courtyard of his New York <I-Loc> City </I-Loc> apartment building by Mark David <I-Peop> Chapman </I-Peop> , a former Beatles ' fan who was convicted of the killing and sentenced to prison for a term of 20 years to life . ",None,None
446,17,27,"Lennon was shot to death Dec. 8 , 1980 , in the courtyard of his New York <I-Loc> City </I-Loc> apartment building by Mark David Chapman , a former <B-Org> Beatles </B-Org> ' fan who was convicted of the killing and sentenced to prison for a term of 20 years to life . ",None,None
446,23,0,"<B-Peop> Lennon </B-Peop> was shot to death Dec. 8 , 1980 , in the courtyard of his New York City apartment building by Mark David <I-Peop> Chapman </I-Peop> , a former Beatles ' fan who was convicted of the killing and sentenced to prison for a term of 20 years to life . ",None,Kill
447,8,15,"Ten years ago : Former President Gerald R. <I-Peop> Ford </I-Peop> , a member of the Warren <I-Org> Commission </I-Org> that investigated President John F. Kennedy 's assassination , told a House committee he stood by the commission 's basic finding that assassin Lee Harvey Oswald had acted alone . ",None,None
447,8,21,"Ten years ago : Former President Gerald R. <I-Peop> Ford </I-Peop> , a member of the Warren Commission that investigated President John F. <I-Peop> Kennedy </I-Peop> 's assassination , told a House committee he stood by the commission 's basic finding that assassin Lee Harvey Oswald had acted alone . ",None,None
